email;dem_inviata;dem_consegnata;dem_aperta;li_annuncio_reach;li_annuncio_interazione;li_recap_reach;li_recap_interazione;visita_stand;giorno_visita;visualizzazioni;scroll;accesso_sala_vip;risposte_wordcloud;presenza_simposio;permanenza_min;focus_rate;quiz_completati
daniele.salerno@example.org;false;false;false;true;false;true;true;false;;0;0;false;0;false;;;0
giovanna.costa@example.org;false;false;false;true;false;false;false;false;;0;0;false;0;false;;;0
barbara.grassi@example.org;false;false;false;false;false;true;true;false;;0;0;false;0;false;;;0
nicola.ruggiero@example.org;false;false;false;false;false;true;true;false;;0;0;false;0;false;;;0
giacomo.morelli@example.org;false;false;false;false;false;true;false;false;;0;0;false;0;false;;;0
elisa.marchetti@example.org;false;false;false;false;false;true;true;false;;0;0;false;0;false;;;0
daniele.sartori@example.org;false;false;false;false;false;true;true;false;;0;0;false;0;false;;;0
vincenzo.silvestri@example.org;false;false;false;true;false;false;false;false;;0;0;false;0;false;;;0
roberto.cerri@example.org;false;false;false;true;false;false;false;false;;0;0;false;0;false;;;0
martina.corsi@example.org;false;false;false;true;false;false;false;false;;0;0;false;0;false;;;0
giuseppe.moretti@example.org;false;false;false;true;false;false;false;false;;0;0;false;0;false;;;0
sara.negri@example.org;false;false;false;false;false;true;true;false;;0;0;false;0;false;;;0
elisa.vitale@example.org;false;false;false;true;false;false;false;true;2025-10-16;3;0;false;0;false;;;0
vittorio.russo@example.org;false;false;false;false;false;true;true;false;;0;0;false;0;false;;;0
giulio.ferrari@example.org;false;false;false;true;false;true;true;false;;0;0;false;0;false;;;0
roberta.iacobelli@example.org;false;false;false;true;false;false;false;false;;0;0;false;0;false;;;0
davide.galli@example.org;false;false;false;false;false;true;true;false;;0;0;false;0;false;;;0
laura.amato@example.org;false;false;false;true;false;true;true;false;;0;0;false;0;false;;;0
ilaria.bellini@example.org;false;false;false;false;false;true;true;false;;0;0;false;0;false;;;0
sara.galli@example.org;false;false;false;false;false;true;true;false;;0;0;false;0;false;;;0
giovanni.rizzo@example.org;false;false;false;true;false;true;false;false;;0;0;false;0;false;;;0
carlo.giuliani@example.org;false;false;false;true;true;true;true;true;2025-10-16;4;1;true;3;false;;;0
valeria.franco@example.org;false;false;false;true;false;false;false;false;;0;0;false;0;false;;;0
alessandro.bacci@example.org;false;false;false;true;false;false;false;false;;0;0;false;0;false;;;0
irene.lorenzi@example.org;false;false;false;true;false;false;false;false;;0;0;false;0;false;;;0
andrea.martini@example.org;false;false;false;true;false;false;false;false;;0;0;false;0;false;;;0
emanuele.montanari@example.org;false;false;false;true;false;false;false;false;;0;0;false;0;false;;;0
teresa.balestra@example.org;false;false;false;true;false;true;true;false;;0;0;false;0;false;;;0
chiara.bruni@example.org;false;false;false;true;true;true;false;true;2025-10-15;4;0;false;0;true;40;0.7946;2
anna.fabbri@example.org;false;false;false;true;false;false;false;false;;0;0;false;0;false;;;0
ilaria.sartori@example.org;false;false;false;false;false;true;false;false;;0;0;false;0;false;;;0
simone.nardi@example.org;false;false;false;true;false;true;true;true;2025-10-15;6;1;true;0;false;;;0
ilaria.corsi@example.org;false;false;false;true;false;false;false;false;;0;0;false;0;false;;;0
stefano.mazza@example.org;false;false;false;true;false;true;true;false;;0;0;false;0;false;;;0
elisa.martelli@example.org;false;false;false;true;false;false;false;false;;0;0;false;0;false;;;0
giorgio.ricci@example.org;false;false;false;false;false;true;true;false;;0;0;false;0;false;;;0
beatrice.colombo@example.org;false;false;false;false;false;true;false;true;2025-10-15;5;0;false;0;false;;;0
maria.damico@example.org;false;false;false;true;false;false;false;false;;0;0;false;0;false;;;0
mauro.sartori@example.org;false;false;false;true;false;false;false;false;;0;0;false;0;false;;;0
martina.melchiorre@example.org;false;false;false;false;false;true;true;false;;0;0;false;0;false;;;0
nicola.morelli@example.org;false;false;false;true;false;false;false;false;;0;0;false;0;false;;;0
paolo.negri@example.org;false;false;false;false;false;true;true;false;;0;0;false;0;false;;;0
pietro.greco@example.org;false;false;false;true;false;false;false;false;;0;0;false;0;false;;;0
francesco.ferrara@example.org;false;false;false;true;false;false;false;false;;0;0;false;0;false;;;0
susanna.rossi@example.org;false;false;false;false;false;true;true;false;;0;0;false;0;false;;;0
barbara.bacci@example.org;false;false;false;false;false;true;true;false;;0;0;false;0;false;;;0
teresa.orlando@example.org;false;false;false;true;false;true;true;false;;0;0;false;0;false;;;0
mauro.neri@example.org;false;false;false;true;false;false;false;false;;0;0;false;0;false;;;0
davide.melchiorre@example.org;false;false;false;false;false;true;true;false;;0;0;false;0;false;;;0
maria.piras@example.org;false;false;false;true;false;false;false;false;;0;0;false;0;false;;;0
irene.giuliani@example.org;false;false;false;false;false;true;false;false;;0;0;false;0;false;;;0
irene.borghi@example.org;false;false;false;true;false;false;false;false;;0;0;false;0;false;;;0
michela.pesce@example.org;false;false;false;true;false;false;false;false;;0;0;false;0;false;;;0
laura.zanini@example.org;false;false;false;false;false;true;true;false;;0;0;false;0;false;;;0
roberto.santoro@example.org;false;false;false;true;false;true;true;false;;0;0;false;0;false;;;0
cristina.damico@example.org;false;false;false;true;false;true;true;false;;0;0;false;0;false;;;0
massimo.borghi@example.org;false;false;false;true;false;true;false;false;;0;0;false;0;true;59;0.7589;0
giulio.mariani@example.org;false;false;false;false;false;true;true;false;;0;0;false;0;false;;;0
mariangela.longo@example.org;false;false;false;true;false;false;false;false;;0;0;false;0;false;;;0
carlo.innocenti@example.org;false;false;false;false;false;true;true;false;;0;0;false;0;false;;;0
ludovica.fiore@example.org;false;false;false;false;false;true;true;false;;0;0;false;0;false;;;0
massimo.corsi@example.org;false;false;false;false;false;true;true;false;;0;0;false;0;false;;;0
laura.bernardi@example.org;false;false;false;true;false;false;false;false;;0;0;false;0;false;;;0
giulia.martini@example.org;false;false;false;false;false;true;true;false;;0;0;false;0;false;;;0
daniele.landi@example.org;false;false;false;false;false;true;true;true;2025-10-16;4;0;true;2;false;;;0
lorenzo.sorrentino@example.org;false;false;false;false;false;true;true;false;;0;0;false;0;false;;;0
riccardo.toscano@example.org;false;false;false;true;true;true;true;false;;0;0;false;0;false;;;0
beatrice.zanetti@example.org;false;false;false;true;false;false;false;false;;0;0;false;0;false;;;0
francesca.serra@example.org;false;false;false;true;false;false;false;false;;0;0;false;0;false;;;0
antonio.fontana@example.org;false;false;false;true;false;false;false;false;;0;0;false;0;false;;;0
pietro.silvestri@example.org;false;false;false;true;false;true;true;false;;0;0;false;0;false;;;0
carlo.franco@example.org;false;false;false;true;false;false;false;false;;0;0;false;0;false;;;0
ilaria.sanna@example.org;false;false;false;true;false;true;true;false;;0;0;false;0;false;;;0
giorgio.giordano@example.org;false;false;false;true;false;false;false;true;2025-10-15;7;0;true;1;true;57;0.5536;2
sara.ricci@example.org;false;false;false;true;false;true;true;false;;0;0;false;0;false;;;0
andrea.caruso@example.org;false;false;false;true;false;false;false;false;;0;0;false;0;false;;;0
paolo.fumagalli@example.org;false;false;false;true;false;false;false;false;;0;0;false;0;false;;;0
vittorio.benedetti@example.org;false;false;false;true;false;true;true;false;;0;0;false;0;false;;;0
michele.negri@example.org;false;false;false;true;false;false;false;false;;0;0;false;0;false;;;0
nicola.pisani@example.org;false;false;false;true;false;false;false;false;;0;0;false;0;false;;;0
caterina.ferrara@example.org;false;false;false;true;false;false;false;false;;0;0;false;0;false;;;0
valentina.bacci@example.org;false;false;false;true;false;false;false;false;;0;0;false;0;false;;;0
giulia.caputo@example.org;false;false;false;true;false;false;false;false;;0;0;false;0;false;;;0
rosanna.bruno@example.org;false;false;false;true;true;true;true;false;;0;0;false;0;false;;;0
roberto.borghi@example.org;false;false;false;true;false;false;false;false;;0;0;false;0;false;;;0
marta.romano@example.org;false;false;false;true;false;false;false;false;;0;0;false;0;false;;;0
daniela.bianchi@example.org;false;false;false;false;false;true;false;false;;0;0;false;0;false;;;0
emanuele.lorenzi@example.org;false;false;false;true;false;true;true;false;;0;0;false;0;false;;;0
angela.santoro@example.org;false;false;false;true;false;false;false;false;;0;0;false;0;false;;;0
gianluca.benedetti@example.org;false;false;false;true;false;false;false;false;;0;0;false;0;false;;;0
stefano.greco@example.org;false;false;false;false;false;true;true;false;;0;0;false;0;false;;;0
sabrina.longo@example.org;false;false;false;true;false;false;false;false;;0;0;false;0;false;;;0
andrea.volpe@example.org;false;false;false;false;false;true;true;false;;0;0;false;0;false;;;0
sabrina.benedetti@example.org;false;false;false;true;true;true;true;false;;0;0;false;0;false;;;0
roberto.perini@example.org;false;false;false;false;false;true;true;false;;0;0;false;0;false;;;0
maria.costa@example.org;false;false;false;false;false;true;false;false;;0;0;false;0;false;;;0
martina.grassi@example.org;false;false;false;true;false;false;false;false;;0;0;false;0;false;;;0
rosanna.fabbri@example.org;false;false;false;false;false;true;false;false;;0;0;false;0;false;;;0
giulio.pesce@example.org;false;false;false;true;false;false;false;false;;0;0;false;0;false;;;0
valeria.ferretti@example.org;false;false;false;true;false;false;false;false;;0;0;false;0;false;;;0
mauro.bianco@example.org;false;false;false;true;false;true;false;false;;0;0;false;0;false;;;0
monica.bacci@example.org;false;false;false;true;false;false;false;false;;0;0;false;0;false;;;0
marco.romano@example.org;false;false;false;true;false;false;false;false;;0;0;false;0;false;;;0
sabrina.iacobelli@example.org;false;false;false;true;false;false;false;false;;0;0;false;0;false;;;0
claudio.caputo@example.org;false;false;false;true;false;true;true;false;;0;0;false;0;false;;;0
barbara.messina@example.org;false;false;false;true;false;false;false;false;;0;0;false;0;false;;;0
martina.balestra@example.org;false;false;false;false;false;true;true;false;;0;0;false;0;false;;;0
federico.ferrari@example.org;false;false;false;true;false;true;true;true;2025-10-16;3;0;false;0;false;;;0
lorenzo.bassi@example.org;false;false;false;true;false;true;false;false;;0;0;false;0;false;;;0
sofia.innocenti@example.org;false;false;false;true;false;false;false;false;;0;0;false;0;false;;;0
michela.vitale@example.org;false;false;false;false;false;true;true;false;;0;0;false;0;false;;;0
daniela.borghi@example.org;false;false;false;true;false;false;false;false;;0;0;false;0;false;;;0
federica.esposito@example.org;false;false;false;true;false;false;false;false;;0;0;false;0;false;;;0
roberto.sala@example.org;false;false;false;false;false;true;true;false;;0;0;false;0;false;;;0
michele.nardi@example.org;false;false;false;true;false;false;false;true;2025-10-16;4;2;true;4;false;;;0
barbara.russo@example.org;false;false;false;true;false;false;false;false;;0;0;false;0;false;;;0
giorgio.deluca@example.org;false;false;false;true;false;true;true;false;;0;0;false;0;false;;;0
monica.castelli@example.org;false;false;false;false;false;true;true;false;;0;0;false;0;false;;;0
mariangela.melchiorre@example.org;false;false;false;true;false;false;false;false;;0;0;false;0;false;;;0
claudio.innocenti@example.org;false;false;false;true;true;true;true;false;;0;0;false;0;false;;;0
viola.pellegrini@example.org;false;false;false;false;false;true;true;false;;0;0;false;0;false;;;0
luigi.bernardi@example.org;false;false;false;false;false;true;true;false;;0;0;false;0;false;;;0
matteo.cristofaro@example.org;false;false;false;false;false;true;true;false;;0;0;false;0;false;;;0
caterina.greco@example.org;false;false;false;false;false;true;true;false;;0;0;false;0;false;;;0
francesca.testa@example.org;false;false;false;true;false;false;false;false;;0;0;false;0;false;;;0
silvia.landi@example.org;false;false;false;false;false;true;true;false;;0;0;false;0;false;;;0
gianluca.fabbri@example.org;false;false;false;true;false;false;false;false;;0;0;false;0;false;;;0
margherita.sala@example.org;false;false;false;false;false;true;true;false;;0;0;false;0;false;;;0
maria.toscano@example.org;false;false;false;true;false;true;true;false;;0;0;false;0;false;;;0
marta.vitale@example.org;false;false;false;true;false;true;true;false;;0;0;false;0;false;;;0
tommaso.benedetti@example.org;false;false;false;false;false;true;true;false;;0;0;false;0;false;;;0
sabrina.corsi@example.org;false;false;false;false;false;true;true;false;;0;0;false;0;false;;;0
ludovica.serra@example.org;false;false;false;true;false;false;false;false;;0;0;false;0;false;;;0
claudia.denicola@example.org;false;false;false;true;false;false;false;false;;0;0;false;0;false;;;0
giorgio.costa@example.org;false;false;false;true;false;false;false;false;;0;0;false;0;false;;;0
nicola.bruni@example.org;false;false;false;true;false;true;false;false;;0;0;false;0;false;;;0
giorgio.riva@example.org;false;false;false;false;false;true;true;false;;0;0;false;0;false;;;0
marco.barbieri@example.org;false;false;false;true;false;false;false;false;;0;0;false;0;false;;;0
elisa.nardi@example.org;false;false;false;true;true;true;true;false;;0;0;false;0;false;;;0
barbara.cirillo@example.org;false;false;false;true;false;true;false;false;;0;0;false;0;false;;;0
margherita.longo@example.org;false;false;false;true;false;true;true;false;;0;0;false;0;false;;;0
manuela.sanna@example.org;false;false;false;false;false;true;true;false;;0;0;false;0;false;;;0
luigi.denicola@example.org;false;false;false;true;false;false;false;false;;0;0;false;0;false;;;0
margherita.cristofaro@example.org;false;false;false;true;false;false;false;false;;0;0;false;0;false;;;0
riccardo.testa@example.org;false;false;false;true;false;true;true;false;;0;0;false;0;false;;;0
daniele.romano@example.org;false;false;false;true;false;false;false;false;;0;0;false;0;false;;;0
marta.rizzo@example.org;false;false;false;true;false;false;false;false;;0;0;false;0;false;;;0
raffaella.giordano@example.org;false;false;false;true;false;true;false;false;;0;0;false;0;false;;;0
paolo.franco@example.org;false;false;false;false;false;true;true;false;;0;0;false;0;false;;;0
stefano.pesce@example.org;false;false;false;true;true;true;false;false;;0;0;false;0;false;;;0
susanna.salerno@example.org;false;false;false;true;false;false;false;false;;0;0;false;0;false;;;0
giulia.giuliani@example.org;false;false;false;true;false;false;false;false;;0;0;false;0;false;;;0
stefano.barbieri@example.org;false;false;false;false;false;true;true;false;;0;0;false;0;false;;;0
roberto.mazza@example.org;false;false;false;true;false;false;false;false;;0;0;false;0;false;;;0
chiara.leone@example.org;false;false;false;true;false;false;false;false;;0;0;false;0;false;;;0
serena.guerra@example.org;false;false;false;true;false;true;true;false;;0;0;false;0;false;;;0
valentina.fontana@example.org;false;false;false;false;false;true;true;false;;0;0;false;0;false;;;0
alessandro.leone@example.org;false;false;false;true;false;false;false;true;2025-10-15;4;0;false;0;false;;;0
emanuele.perini@example.org;false;false;false;false;false;true;false;false;;0;0;false;0;false;;;0
francesca.farina@example.org;false;false;false;false;false;true;true;false;;0;0;false;0;false;;;0
nicola.lorenzi@example.org;false;false;false;false;false;true;true;false;;0;0;false;0;false;;;0
marco.ferretti@example.org;false;false;false;true;false;false;false;false;;0;0;false;0;false;;;0
chiara.sala@example.org;false;false;false;true;true;true;true;true;2025-10-15;2;1;false;0;false;;;0
manuela.franco@example.org;false;false;false;true;true;true;true;false;;0;0;false;0;false;;;0
federico.landi@example.org;false;false;false;true;false;false;false;true;2025-10-15;1;1;false;0;false;;;0
luigi.negri@example.org;false;false;false;true;false;true;true;false;;0;0;false;0;false;;;0
ludovica.marchetti@example.org;false;false;false;false;false;true;true;false;;0;0;false;0;false;;;0
elena.sorrentino@example.org;false;false;false;true;false;true;true;true;2025-10-15;4;4;false;0;false;;;0
viola.esposito@example.org;false;false;false;true;false;false;false;false;;0;0;false;0;false;;;0
ludovica.barbieri@example.org;false;false;false;true;false;true;false;false;;0;0;false;0;false;;;0
vincenzo.desantis@example.org;false;false;false;true;false;false;false;false;;0;0;false;0;false;;;0
angela.abbate@example.org;false;false;false;false;false;true;true;false;;0;0;false;0;false;;;0
giuseppe.romano@example.org;false;false;false;true;false;false;false;false;;0;0;false;0;false;;;0
federica.negri@example.org;false;false;false;true;false;false;false;false;;0;0;false;0;false;;;0
antonio.franco@example.org;false;false;false;false;false;true;true;false;;0;0;false;0;false;;;0
nicola.gallo@example.org;false;false;false;false;false;true;true;false;;0;0;false;0;false;;;0
lorenzo.bacci@example.org;false;false;false;false;false;true;true;false;;0;0;false;0;false;;;0
margherita.denicola@example.org;false;false;false;false;false;true;true;false;;0;0;false;0;false;;;0
gabriele.bassi@example.org;false;false;false;false;false;true;true;false;;0;0;false;0;false;;;0
angela.lorenzi@example.org;false;false;false;false;false;true;false;false;;0;0;false;0;false;;;0
claudio.riva@example.org;false;false;false;true;false;false;false;false;;0;0;false;0;false;;;0
maria.montanari@example.org;false;false;false;true;false;false;false;false;;0;0;false;0;false;;;0
lorenzo.morelli@example.org;false;false;false;false;false;true;true;false;;0;0;false;0;false;;;0
maria.caruso@example.org;false;false;false;false;false;true;true;false;;0;0;false;0;false;;;0
giorgio.galli@example.org;false;false;false;true;true;true;false;false;;0;0;false;0;true;59;0.6394;1
stefano.desantis@example.org;false;false;false;true;false;false;false;false;;0;0;false;0;false;;;0
massimo.cirillo@example.org;false;false;false;false;false;true;true;false;;0;0;false;0;false;;;0
claudio.bernardi@example.org;false;false;false;false;false;true;false;false;;0;0;false;0;false;;;0
massimo.mariani@example.org;false;false;false;false;false;true;true;false;;0;0;false;0;false;;;0
alessandro.piras@example.org;false;false;false;true;false;false;false;false;;0;0;false;0;false;;;0
barbara.galli@example.org;false;false;false;false;false;true;true;false;;0;0;false;0;false;;;0
marta.leone@example.org;false;false;false;true;true;true;false;false;;0;0;false;0;false;;;0
ilaria.cerri@example.org;false;false;false;true;false;false;false;false;;0;0;false;0;false;;;0
simone.galli@example.org;false;false;false;true;false;false;false;false;;0;0;false;0;false;;;0
giovanni.bruno@example.org;false;false;false;false;false;true;false;false;;0;0;false;0;false;;;0
ilaria.vitale@example.org;false;false;false;true;false;false;false;false;;0;0;false;0;false;;;0
daniele.cardone@example.org;false;false;false;true;true;true;true;false;;0;0;false;0;true;59;0.6740;1
sofia.piras@example.org;false;false;false;true;false;false;false;false;;0;0;false;0;false;;;0
stefano.melchiorre@example.org;false;false;false;true;false;false;false;false;;0;0;false;0;false;;;0
teresa.bellini@example.org;false;false;false;true;false;false;false;false;;0;0;false;0;false;;;0
vittorio.sala@example.org;false;false;false;false;false;true;false;false;;0;0;false;0;false;;;0
michela.caruso@example.org;false;false;false;false;false;true;true;false;;0;0;false;0;false;;;0
giulio.pagano@example.org;false;false;false;false;false;true;true;true;2025-10-15;5;2;true;1;true;49;0.6892;1
riccardo.greco@example.org;false;false;false;false;false;true;false;true;2025-10-15;6;1;true;1;true;52;0.7774;0
valentina.ricci@example.org;false;false;false;true;false;true;false;false;;0;0;false;0;false;;;0
luca.palmieri@example.org;false;false;false;false;false;true;true;false;;0;0;false;0;false;;;0
giorgia.esposito@example.org;false;false;false;false;false;true;false;false;;0;0;false;0;true;45;0.5836;1
luigi.corsi@example.org;false;false;false;true;true;true;true;false;;0;0;false;0;false;;;0
jacopo.pellegrini@example.org;false;false;false;true;false;true;true;false;;0;0;false;0;false;;;0
rosanna.montanari@example.org;false;false;false;true;false;false;false;false;;0;0;false;0;false;;;0
sara.esposito@example.org;false;false;false;true;false;false;false;false;;0;0;false;0;false;;;0
ludovica.cristofaro@example.org;false;false;false;true;false;false;false;false;;0;0;false;0;false;;;0
francesca.lorenzi@example.org;false;false;false;true;false;false;false;false;;0;0;false;0;false;;;0
giulia.deluca@example.org;false;false;false;false;false;true;true;false;;0;0;false;0;false;;;0
caterina.parisi@example.org;false;false;false;true;false;false;false;false;;0;0;false;0;false;;;0
margherita.franco@example.org;false;false;false;true;false;false;false;false;;0;0;false;0;false;;;0
daniela.deluca@example.org;false;false;false;true;false;false;false;false;;0;0;false;0;false;;;0
alessandro.messina@example.org;false;false;false;false;false;true;true;false;;0;0;false;0;false;;;0
claudio.fumagalli@example.org;false;false;false;true;true;true;true;false;;0;0;false;0;false;;;0
antonio.antonelli@example.org;false;false;false;true;false;false;false;false;;0;0;false;0;true;49;0.7263;2
maria.guerra@example.org;false;false;false;false;false;true;true;false;;0;0;false;0;false;;;0
samuele.leone@example.org;false;false;false;true;true;true;true;false;;0;0;false;0;false;;;0
enrico.corsi@example.org;false;false;false;true;false;false;false;false;;0;0;false;0;false;;;0
luigi.palmieri@example.org;false;false;false;false;false;true;false;false;;0;0;false;0;false;;;0
giulio.sala@example.org;false;false;false;true;false;false;false;false;;0;0;false;0;false;;;0
viola.perini@example.org;false;false;false;true;false;false;false;false;;0;0;false;0;false;;;0
riccardo.mazza@example.org;false;false;false;true;false;true;true;false;;0;0;false;0;false;;;0
emanuele.volpe@example.org;false;false;false;false;false;true;true;false;;0;0;false;0;false;;;0
carlo.caruso@example.org;false;false;false;true;false;false;false;false;;0;0;false;0;false;;;0
mariangela.cardone@example.org;false;false;false;false;false;true;false;false;;0;0;false;0;false;;;0
valeria.agostini@example.org;false;false;false;false;false;true;true;false;;0;0;false;0;false;;;0
angela.moretti@example.org;false;false;false;true;false;false;false;false;;0;0;false;0;false;;;0
antonio.sala@example.org;false;false;false;true;false;false;false;false;;0;0;false;0;false;;;0
valeria.conte@example.org;false;false;false;false;false;true;false;false;;0;0;false;0;false;;;0
elena.cerri@example.org;false;false;false;false;false;true;true;false;;0;0;false;0;false;;;0
angela.rossi@example.org;false;false;false;false;false;true;false;false;;0;0;false;0;false;;;0
antonio.messina@example.org;false;false;false;true;false;false;false;false;;0;0;false;0;false;;;0
maria.fabbri@example.org;false;false;false;true;false;false;false;false;;0;0;false;0;false;;;0
anna.donati@example.org;false;false;false;true;false;false;false;false;;0;0;false;0;false;;;0
ludovica.bellini@example.org;false;false;false;true;false;false;false;false;;0;0;false;0;false;;;0
giacomo.deluca@example.org;false;false;false;false;false;true;true;false;;0;0;false;0;false;;;0
caterina.corsi@example.org;false;false;false;true;false;false;false;false;;0;0;false;0;false;;;0
roberto.cardone@example.org;false;false;false;true;false;false;false;false;;0;0;false;0;false;;;0
sofia.rossetti@example.org;false;false;false;true;false;false;false;false;;0;0;false;0;false;;;0
silvia.innocenti@example.org;false;false;false;false;false;true;true;false;;0;0;false;0;false;;;0
susanna.bacci@example.org;false;false;false;false;false;true;true;false;;0;0;false;0;false;;;0
giovanna.rizzo@example.org;false;false;false;true;false;false;false;false;;0;0;false;0;false;;;0
martina.bacci@example.org;false;false;false;true;false;false;false;false;;0;0;false;0;false;;;0
giorgia.corsi@example.org;false;false;false;true;false;false;false;false;;0;0;false;0;false;;;0
irene.rossi@example.org;false;false;false;false;false;true;true;false;;0;0;false;0;false;;;0
lorenzo.cristofaro@example.org;false;false;false;true;false;true;false;false;;0;0;false;0;false;;;0
jacopo.antonelli@example.org;false;false;false;false;false;true;true;false;;0;0;false;0;false;;;0
mauro.santoro@example.org;false;false;false;true;false;false;false;false;;0;0;false;0;false;;;0
filippo.valente@example.org;false;false;false;true;false;false;false;false;;0;0;false;0;false;;;0
lorenzo.palmieri@example.org;false;false;false;true;false;false;false;false;;0;0;false;0;false;;;0
laura.montanari@example.org;false;false;false;true;false;false;false;false;;0;0;false;0;false;;;0
roberto.fontana@example.org;false;false;false;true;false;false;false;false;;0;0;false;0;false;;;0
michele.leone@example.org;false;false;false;false;false;true;true;false;;0;0;false;0;false;;;0
claudia.neri@example.org;false;false;false;false;false;true;true;true;2025-10-15;2;1;false;0;false;;;0
irene.galli@example.org;false;false;false;true;false;false;false;false;;0;0;false;0;false;;;0
paolo.abbate@example.org;false;false;false;true;false;false;false;false;;0;0;false;0;false;;;0
stefano.leone@example.org;false;false;false;true;false;false;false;false;;0;0;false;0;false;;;0
giovanni.giordano@example.org;false;false;false;false;false;true;true;false;;0;0;false;0;false;;;0
martina.marini@example.org;false;false;false;true;false;false;false;false;;0;0;false;0;false;;;0
anna.barbieri@example.org;false;false;false;true;false;false;false;false;;0;0;false;0;false;;;0
alessandro.palmieri@example.org;false;false;false;true;false;true;true;false;;0;0;false;0;false;;;0
giovanni.bassi@example.org;false;false;false;true;false;false;false;true;2025-10-15;6;1;true;1;false;;;0
giacomo.donati@example.org;false;false;false;true;false;false;false;false;;0;0;false;0;false;;;0
margherita.milani@example.org;false;false;false;false;false;true;true;false;;0;0;false;0;false;;;0
elisa.damico@example.org;false;false;false;true;false;true;true;false;;0;0;false;0;false;;;0
jacopo.denicola@example.org;false;false;false;true;true;true;true;false;;0;0;false;0;false;;;0
gianluca.rossi@example.org;false;false;false;true;false;true;true;false;;0;0;false;0;false;;;0
ilaria.longo@example.org;false;false;false;true;false;true;true;false;;0;0;false;0;true;59;0.7051;2
federica.riva@example.org;false;false;false;true;false;false;false;false;;0;0;false;0;false;;;0
silvia.negri@example.org;false;false;false;true;false;false;false;false;;0;0;false;0;false;;;0
ludovica.carbone@example.org;false;false;false;false;false;true;true;false;;0;0;false;0;false;;;0
michela.bruni@example.org;false;false;false;true;false;false;false;false;;0;0;false;0;false;;;0
gabriele.ricci@example.org;false;false;false;true;false;false;false;false;;0;0;false;0;false;;;0
ludovica.landi@example.org;false;false;false;true;false;false;false;false;;0;0;false;0;false;;;0
vittorio.pagano@example.org;false;false;false;true;false;false;false;false;;0;0;false;0;false;;;0
francesco.romano@example.org;false;false;false;true;false;false;false;false;;0;0;false;0;false;;;0
michele.montanari@example.org;false;false;false;true;false;false;false;false;;0;0;false;0;false;;;0
matteo.abbate@example.org;false;false;false;true;false;false;false;false;;0;0;false;0;true;49;0.6681;0
giorgia.ferrari@example.org;false;false;false;true;false;false;false;false;;0;0;false;0;false;;;0
ludovica.sartori@example.org;false;false;false;true;true;true;false;false;;0;0;false;0;false;;;0
anna.bacci@example.org;false;false;false;true;false;false;false;false;;0;0;false;0;false;;;0
beatrice.benedetti@example.org;false;false;false;true;false;false;false;false;;0;0;false;0;false;;;0
gabriele.amato@example.org;false;false;false;false;false;true;true;false;;0;0;false;0;false;;;0
margherita.grassi@example.org;false;false;false;true;false;true;false;false;;0;0;false;0;false;;;0
valeria.negri@example.org;false;false;false;false;false;true;true;false;;0;0;false;0;false;;;0
daniele.desantis@example.org;false;false;false;true;false;false;false;false;;0;0;false;0;false;;;0
caterina.giordano@example.org;false;false;false;false;false;true;true;false;;0;0;false;0;false;;;0
emanuele.morelli@example.org;false;false;false;true;false;false;false;false;;0;0;false;0;false;;;0
samuele.cristofaro@example.org;false;false;false;true;false;false;false;false;;0;0;false;0;false;;;0
paola.sorrentino@example.org;false;false;false;true;false;false;false;false;;0;0;false;0;false;;;0
giulia.antonelli@example.org;false;false;false;false;false;true;true;false;;0;0;false;0;false;;;0
lorenzo.rizzo@example.org;false;false;false;true;false;false;false;false;;0;0;false;0;false;;;0
francesca.ruggiero@example.org;false;false;false;true;false;false;false;false;;0;0;false;0;false;;;0
sabrina.bianchi@example.org;false;false;false;true;false;false;false;false;;0;0;false;0;false;;;0
valentina.donati@example.org;false;false;false;false;false;true;false;false;;0;0;false;0;false;;;0
valentina.landi@example.org;false;false;false;true;false;false;false;false;;0;0;false;0;false;;;0
teresa.fumagalli@example.org;false;false;false;true;false;false;false;false;;0;0;false;0;false;;;0
serena.esposito@example.org;false;false;false;true;false;false;false;false;;0;0;false;0;false;;;0
angela.bruni@example.org;false;false;false;false;false;true;false;false;;0;0;false;0;false;;;0
giovanna.bernardi@example.org;false;false;false;false;false;true;true;false;;0;0;false;0;false;;;0
massimo.franco@example.org;false;false;false;true;false;true;true;false;;0;0;false;0;false;;;0
federico.rizzo@example.org;false;false;false;false;false;true;true;false;;0;0;false;0;false;;;0
margherita.montanari@example.org;false;false;false;true;false;true;false;false;;0;0;false;0;false;;;0
enrico.cirillo@example.org;false;false;false;true;false;false;false;false;;0;0;false;0;false;;;0
davide.corsi@example.org;false;false;false;true;false;false;false;false;;0;0;false;0;true;59;0.6521;2
mariangela.riva@example.org;false;false;false;true;false;false;false;false;;0;0;false;0;false;;;0
matteo.balestra@example.org;false;false;false;false;false;true;false;false;;0;0;false;0;false;;;0
raffaella.costa@example.org;false;false;false;true;false;false;false;true;2025-10-16;2;0;false;0;false;;;0
michela.cirillo@example.org;false;false;false;true;false;false;false;false;;0;0;false;0;false;;;0
roberta.fabbri@example.org;false;false;false;true;false;false;false;false;;0;0;false;0;false;;;0
teresa.volpe@example.org;false;false;false;true;false;false;false;false;;0;0;false;0;false;;;0
valentina.marchetti@example.org;false;false;false;true;false;false;false;false;;0;0;false;0;false;;;0
